image_name,target,pred
ISIC_0229832,0,0.13770365715026855
ISIC_0222150,0,0.16623589396476746
ISIC_0229871,0,0.060396045446395874
ISIC_0232963,0,0.09288561344146727
ISIC_0224919,0,0.03697571158409119
ISIC_0232785,0,0.21884024143218994
ISIC_0233487,0,0.2806914448738098
ISIC_0231167,0,0.012741982936859129
ISIC_0236531,0,0.2448959350585937
ISIC_0234146,0,0.016332894563674927
ISIC_0232101,1,0.261966735124588
ISIC_0238711,0,0.006331652402877808
ISIC_0236261,0,0.1964857578277588
ISIC_0234248,0,0.038165926933288574
ISIC_0238824,0,0.184185653924942
ISIC_0237721,0,0.0922628939151764
ISIC_0239843,0,0.1440681517124176
ISIC_0238940,0,0.03988111019134522
ISIC_0238871,0,0.03288564085960388
ISIC_0242433,0,0.14293420314788818
ISIC_0243683,0,0.4160507917404175
ISIC_0239597,0,0.4820678234100342
ISIC_0243849,0,0.07780522108078003
ISIC_0250842,0,0.030745655298233032
ISIC_0248321,0,0.2901600003242493
ISIC_0248114,0,0.5473696589469911
ISIC_0251149,0,0.14300715923309326
ISIC_0248628,0,0.018269717693328857
ISIC_0248521,0,0.024875640869140625
ISIC_0252448,0,0.1276642382144928
ISIC_0248936,0,0.016258388757705692
ISIC_0253367,0,0.020297378301620483
ISIC_0253516,0,0.05018192529678345
ISIC_0250064,0,0.06283023953437805
ISIC_0254517,0,0.16507571935653687
ISIC_0256926,0,0.06701669096946716
ISIC_0252649,0,0.09343373775482178
ISIC_0258806,0,0.004649937152862549
ISIC_0262276,0,0.19179874658584595
ISIC_0254698,0,0.08330100774765015
ISIC_0294170,0,0.2931059002876282
ISIC_0271408,0,0.0076742470264434814
ISIC_0255914,0,0.12465789914131165
ISIC_0298274,0,0.2429120242595673
ISIC_0273664,0,0.06519526243209839
ISIC_0258061,0,0.4866704642772674
ISIC_0299504,0,0.3887462317943573
ISIC_0278346,0,0.2408660054206848
ISIC_0258821,0,0.01701679825782776
ISIC_0301191,0,0.016400128602981567
ISIC_0279526,0,0.3733781576156616
ISIC_0262401,0,0.0394284725189209
ISIC_0302804,0,0.012082129716873169
ISIC_0286360,1,0.345532089471817
ISIC_0267054,0,0.08925625681877136
ISIC_0305679,0,0.01637578010559082
ISIC_0290881,0,0.1468542516231537
ISIC_0268187,0,0.011729061603546144
ISIC_0307377,0,0.1293831169605255
ISIC_0293607,0,0.2500707507133484
ISIC_0268633,0,0.17954465746879578
ISIC_0315525,0,0.033851027488708496
ISIC_0294733,0,0.00458061695098877
ISIC_0270289,0,0.02261191606521606
ISIC_0316826,0,0.25007948279380804
ISIC_0294910,0,0.04155078530311585
ISIC_0275984,0,0.596362292766571
ISIC_0322340,0,0.03039127588272095
ISIC_0297186,0,0.029820561408996582
ISIC_0278126,0,0.000640571117401123
ISIC_0322967,0,0.00770130753517151
ISIC_0300915,0,0.11234962940216063
ISIC_0278130,0,0.00941479206085205
ISIC_0325416,0,0.35917264223098755
ISIC_0301931,0,0.5982707738876343
ISIC_0280208,0,0.15185123682022095
ISIC_0326523,0,0.2439571619033813
ISIC_0308722,0,0.3964647352695465
ISIC_0281291,0,0.021794646978378296
ISIC_0334227,0,0.0003370940685272217
ISIC_0317589,0,0.20140188932418826
ISIC_0281658,0,0.10684528946876526
ISIC_0335396,0,0.023316770792007446
ISIC_0334024,0,0.12194037437438965
ISIC_0284422,0,0.21985986828804016
ISIC_0337631,1,0.27653661370277405
ISIC_0339930,0,0.0202217698097229
ISIC_0286750,0,0.038384974002838135
ISIC_0338377,0,0.02208191156387329
ISIC_0341663,0,0.20943421125411987
ISIC_0295178,0,0.2404467463493347
ISIC_0338712,0,0.1154402792453766
ISIC_0342557,0,0.11985248327255248
ISIC_0304703,0,0.06640386581420897
ISIC_0354589,0,0.00786292552947998
ISIC_0342587,0,0.3482199311256409
ISIC_0308133,0,0.2585505545139313
ISIC_0357043,0,0.2855060696601868
ISIC_0344052,0,0.29232314229011536
ISIC_0311112,0,0.0300995409488678
ISIC_0358071,0,0.1051310896873474
ISIC_0347824,0,0.30013495683670044
ISIC_0311369,0,0.002747565507888794
ISIC_0364478,0,0.3505908846855164
ISIC_0349484,0,0.044434905052185066
ISIC_0313422,0,0.05244237184524536
ISIC_0379979,0,0.023374080657958984
ISIC_0349996,0,0.0129280686378479
ISIC_0313507,0,0.0065285563468933105
ISIC_0380954,0,0.0014733076095581055
ISIC_0350472,0,0.010983645915985107
ISIC_0322004,0,0.003102272748947144
ISIC_0395456,0,0.2383823096752167
ISIC_0357231,0,0.03362998366355896
ISIC_0324600,0,0.12358355522155763
ISIC_0412659,0,0.0003060400485992432
ISIC_0359307,0,0.6435624957084656
ISIC_0325664,0,0.288397878408432
ISIC_0422061,0,0.002616375684738159
ISIC_0367913,0,0.18392392992973328
ISIC_0332865,0,0.022077947854995728
ISIC_0423312,0,0.05236250162124634
ISIC_0375073,0,0.22085082530975345
ISIC_0339773,0,0.024391889572143555
ISIC_0427209,0,0.23974749445915225
ISIC_0377420,0,0.1230737566947937
ISIC_0355920,0,0.07098403573036194
ISIC_0430356,0,0.051786690950393684
ISIC_0384214,0,0.3080446124076843
ISIC_0361149,0,0.0017700493335723875
ISIC_0434114,0,0.0798918604850769
ISIC_0385609,0,0.006313413381576538
ISIC_0370132,0,0.25002655386924744
ISIC_0435434,0,0.3692519664764404
ISIC_0389955,0,0.4505893886089325
ISIC_0381169,0,0.3860047161579132
ISIC_0439726,0,0.0037137269973754883
ISIC_0395933,0,0.15356412529945376
ISIC_0384200,0,0.00903502106666565
ISIC_0442837,0,0.018888801336288445
ISIC_0398069,0,0.0561087429523468
ISIC_0386664,0,0.061125397682189934
ISIC_0455456,0,0.33401528000831604
ISIC_0400685,0,0.009477555751800535
ISIC_0398140,0,0.19532716274261475
ISIC_0455687,0,0.19790849089622495
ISIC_0403893,0,0.02290475368499756
ISIC_0399416,0,0.3717992901802063
ISIC_0456905,0,0.2788097858428955
ISIC_0411688,0,0.07964092493057251
ISIC_0404809,0,0.11024898290634157
ISIC_0465385,0,0.0608561635017395
ISIC_0426592,0,0.12132540345191956
ISIC_0405554,0,0.2113376557826996
ISIC_0465476,0,0.02697974443435669
ISIC_0430837,0,0.16129153966903687
ISIC_0407040,0,0.22761747241020205
ISIC_0468433,0,0.011056303977966309
ISIC_0430904,0,0.05494335293769837
ISIC_0413247,0,0.0782935619354248
ISIC_0475341,0,0.39085131883621216
ISIC_0439950,0,0.004246622323989868
ISIC_0421558,0,0.14261439442634585
ISIC_0482297,0,0.027904808521270752
ISIC_0444339,0,0.11974585056304933
ISIC_0422225,0,0.036573201417922974
ISIC_0484568,0,0.09791013598442078
ISIC_0445267,0,0.05811342597007752
ISIC_0422283,0,0.011567801237106323
ISIC_0485815,0,0.06811043620109558
ISIC_0459035,0,0.07164070010185243
ISIC_0423722,0,0.2711729109287262
ISIC_0486478,0,0.14250171184539795
ISIC_0462956,0,0.16831010580062866
ISIC_0426487,0,0.012584507465362549
ISIC_0494344,0,0.08139526844024657
ISIC_0463621,0,0.0990789532661438
ISIC_0440394,0,0.0022583305835723877
ISIC_0502016,0,0.013476252555847168
ISIC_0472490,0,0.09812137484550476
ISIC_0443835,0,0.1085471510887146
ISIC_0506309,0,0.040843278169631965
ISIC_0474406,0,0.052293479442596436
ISIC_0445396,0,0.580147385597229
ISIC_0508937,0,0.3370787799358368
ISIC_0475718,0,0.016060411930084232
ISIC_0448016,0,0.01333436369895935
ISIC_0510145,0,0.04426783323287964
ISIC_0485753,0,0.029584676027297974
ISIC_0448050,0,0.14637848734855652
ISIC_0510785,0,0.1024053692817688
ISIC_0486516,0,0.0440632700920105
ISIC_0457868,0,0.2915459871292114
ISIC_0516315,0,0.005118072032928467
ISIC_0493653,0,0.08127182722091675
ISIC_0467553,0,0.01841360330581665
ISIC_0530054,0,0.03326541185379028
ISIC_0496975,0,0.0034908950328826904
ISIC_0467850,0,0.23232826590538025
ISIC_0538042,0,0.5671404004096985
ISIC_0504165,1,0.7344276309013367
ISIC_0468611,0,0.02540135383605957
ISIC_0538688,0,0.08344939351081848
ISIC_0509247,0,0.03719741106033325
ISIC_0469872,0,0.0881076455116272
ISIC_0544886,0,0.02624616026878357
ISIC_0517716,0,0.174048513174057
ISIC_0476762,0,0.08908319473266603
ISIC_0552442,0,0.0713907778263092
ISIC_0528380,0,0.03425571322441101
ISIC_0483469,0,0.010325849056243895
ISIC_0555146,0,0.013860642910003662
ISIC_0534529,0,0.006773322820663452
ISIC_0488192,0,0.026317507028579712
ISIC_0558485,0,0.04334938526153565
ISIC_0534674,0,0.028290182352066037
ISIC_0488595,0,0.05269041657447815
ISIC_0559314,0,0.13484647870063782
ISIC_0535843,0,0.2318045198917389
ISIC_0489611,0,0.00814005732536316
ISIC_0562430,0,0.1701374650001526
ISIC_0536454,0,0.3623444437980652
ISIC_0495675,0,0.19690930843353271
ISIC_0565251,0,0.046605169773101814
ISIC_0539398,0,0.003755271434783936
ISIC_0513013,0,0.1932321190834045
ISIC_0567142,0,0.3984152674674988
ISIC_0552221,0,0.002186417579650879
ISIC_0513392,0,0.0015238523483276367
ISIC_0572450,0,0.025840848684310917
ISIC_0559541,0,0.012871861457824707
ISIC_0516613,0,0.2492295801639557
ISIC_0574489,0,0.009384632110595705
ISIC_0567814,0,0.13479533791542053
ISIC_0530355,0,0.0043438971042633065
ISIC_0579562,0,0.17791759967803955
ISIC_0583539,0,0.25664272904396057
ISIC_0539380,0,0.2102949321269989
ISIC_0586053,0,0.07058387994766235
ISIC_0588322,0,0.01295679807662964
ISIC_0544840,0,0.3659560978412628
ISIC_0592946,0,0.08070448040962219
ISIC_0592088,0,0.06901463866233826
ISIC_0547769,0,0.4138730466365814
ISIC_0596524,0,0.004056811332702637
ISIC_0596607,0,0.021479219198226932
ISIC_0548022,0,0.005055904388427734
ISIC_0597414,0,0.0571175217628479
ISIC_0608454,0,0.053669750690460205
ISIC_0551684,0,0.2435155808925629
ISIC_0609067,0,0.1298905909061432
ISIC_0612816,0,0.3248299360275269
ISIC_0558046,0,0.03077518939971924
ISIC_0616491,0,0.025168031454086304
ISIC_0615970,0,0.21273422241210935
ISIC_0561944,0,0.17880672216415405
ISIC_0618524,0,0.01656249165534973
ISIC_0620587,0,0.04368719458580017
ISIC_0566530,0,0.02356499433517456
ISIC_0621010,0,0.042580217123031616
ISIC_0622084,0,0.027662962675094604
ISIC_0568828,0,0.297172486782074
ISIC_0633259,0,0.031948626041412354
ISIC_0624783,0,0.08036056160926819
ISIC_0573666,0,0.13355514407157898
ISIC_0634107,0,0.012288063764572144
ISIC_0626986,0,0.009171813726425173
ISIC_0574880,0,0.38105449080467213
ISIC_0651166,0,0.009637534618377686
ISIC_0631420,0,0.08371147513389587
ISIC_0576951,0,0.15281260013580322
ISIC_0660770,0,0.04335358738899231
ISIC_0638652,0,0.17200034856796265
ISIC_0579836,0,0.12550997734069824
ISIC_0661120,0,0.054965466260910034
ISIC_0639769,1,0.7993502616882324
ISIC_0588744,0,0.048411816358566284
ISIC_0668739,0,0.1893591582775116
ISIC_0640895,0,0.01889517903327942
ISIC_0591011,0,0.0037988722324371342
ISIC_0668772,0,0.08829841017723082
ISIC_0641480,0,0.045554548501968384
ISIC_0591828,0,0.013588905334472656
ISIC_0672985,0,0.0943686068058014
ISIC_0644461,0,0.17245852947235107
ISIC_0594534,0,0.00625687837600708
ISIC_0676126,0,0.25454360246658325
ISIC_0654636,0,0.004039764404296875
ISIC_0605205,0,0.2273229956626892
ISIC_0679494,0,0.16100415587425232
ISIC_0660449,0,0.18421995639801025
ISIC_0606437,0,0.04607215523719788
ISIC_0680599,0,0.0073153674602508545
ISIC_0662000,1,0.4668833017349243
ISIC_0607324,0,0.27540862560272217
ISIC_0689354,0,0.022293806076049805
ISIC_0664115,0,0.0801490843296051
ISIC_0614681,0,0.003855794668197632
ISIC_0691329,0,0.08112382888793945
ISIC_0669605,0,0.2568889558315277
ISIC_0621550,0,0.04942014813423157
ISIC_0691454,0,0.04111415147781372
ISIC_0675972,0,0.08127573132514954
ISIC_0626390,0,0.3297538757324219
ISIC_0697138,0,0.31001296639442444
ISIC_0679781,0,0.03571969270706177
ISIC_0626832,0,0.008003532886505127
ISIC_0697951,0,0.00036329030990600586
ISIC_0680023,0,0.08192554116249083
ISIC_0628352,0,0.07125666737556458
ISIC_0700870,0,0.21395695209503174
ISIC_0682403,0,0.081014484167099
ISIC_0645769,0,0.021709561347961426
ISIC_0706512,0,0.03277665376663208
ISIC_0683925,0,0.2190465331077576
ISIC_0648773,0,0.05304691195487976
ISIC_0707244,0,0.10016906261444093
ISIC_0685154,0,0.2088761031627655
ISIC_0659153,0,0.039759695529937744
ISIC_0707824,0,0.029136300086975094
ISIC_0696408,0,0.27198618650436396
ISIC_0663446,0,0.2638070285320282
ISIC_0711360,0,0.12521514296531674
ISIC_0699098,0,0.04303717613220215
ISIC_0667763,0,0.030822694301605225
ISIC_0711790,0,0.3952648937702179
ISIC_0701449,0,0.11012041568756104
ISIC_0669766,0,0.5304145216941833
ISIC_0714807,0,0.1847713589668274
ISIC_0705586,0,0.2062917649745941
ISIC_0673183,0,0.0330335795879364
ISIC_0718834,0,0.05702352523803711
ISIC_0706891,0,0.2424046099185944
ISIC_0674472,0,0.2276638746261597
ISIC_0723780,0,0.021363496780395508
ISIC_0711907,0,0.0562850832939148
ISIC_0678121,0,0.28375399112701416
ISIC_0723895,0,0.06136104464530945
ISIC_0720105,0,0.03929901123046875
ISIC_0682366,0,0.15541160106658936
ISIC_0733140,0,0.03892400860786438
ISIC_0728350,0,0.07113271951675415
ISIC_0683986,0,0.3630222678184509
ISIC_0743090,0,0.2941245436668396
ISIC_0728967,0,0.12362375855445862
ISIC_0695428,0,0.07030940055847168
ISIC_0751219,0,0.021038711071014404
ISIC_0737399,0,0.07295545935630797
ISIC_0738510,0,0.1757885217666626
ISIC_0752546,0,0.10025006532669067
ISIC_0744013,1,0.4810182750225067
ISIC_0742933,0,0.279404878616333
ISIC_0753080,0,0.01979464292526245
ISIC_0746397,0,0.17220237851142886
ISIC_0744870,0,0.03925555944442749
ISIC_0765632,0,0.007954925298690796
ISIC_0751582,0,0.11150085926055907
ISIC_0745718,0,0.02672487497329712
ISIC_0766935,0,0.005832284688949585
ISIC_0760028,0,0.3709371089935303
ISIC_0750683,0,0.2855703830718994
ISIC_0771537,0,0.06025180220603942
ISIC_0761472,0,0.10556790232658386
ISIC_0757818,0,0.034782350063323975
ISIC_0781161,0,0.1881183683872223
ISIC_0763117,0,0.02664288878440857
ISIC_0761049,0,0.16196158528327942
ISIC_0781380,0,0.16971853375434875
ISIC_0772833,0,0.10286185145378113
ISIC_0761693,0,0.3464528322219849
ISIC_0790942,0,0.15072590112686154
ISIC_0780589,0,0.1657121181488037
ISIC_0762591,0,0.026121705770492557
ISIC_0791303,0,0.053717225790023804
ISIC_0783177,0,0.12600159645080564
ISIC_0770257,0,0.2113330364227295
ISIC_0795802,0,0.16492483019828796
ISIC_0786233,0,0.050119489431381226
ISIC_0770861,0,0.01590636372566223
ISIC_0796345,0,0.012089073657989502
ISIC_0793501,0,0.2694630026817322
ISIC_0771051,0,0.07601162791252136
ISIC_0803850,0,0.235598623752594
ISIC_0799535,0,0.15725836157798767
ISIC_0787229,0,0.015114188194274902
ISIC_0817091,0,0.0593317449092865
ISIC_0800079,0,0.03809455037117005
ISIC_0805464,0,0.3421620726585388
ISIC_0820978,0,0.21490073204040527
ISIC_0809927,0,0.26336395740509033
ISIC_0809112,0,0.16753709316253662
ISIC_0821520,0,0.0034762322902679443
ISIC_0812959,0,0.22787868976593015
ISIC_0813856,0,0.029449164867401127
ISIC_0827099,0,0.12423259019851685
ISIC_0813342,0,0.2908003926277161
ISIC_0819357,0,0.1922103464603424
ISIC_0830806,0,0.015138983726501463
ISIC_0817140,0,0.17939680814743042
ISIC_0819765,0,0.08887115120887756
ISIC_0832987,0,0.04616275429725647
ISIC_0819380,0,0.3616740703582764
ISIC_0826847,0,0.008150219917297363
ISIC_0834704,0,0.023495137691497803
ISIC_0820029,0,0.04049062728881836
ISIC_0828069,0,0.27742063999176025
ISIC_0834745,0,0.04579231142997742
ISIC_0821121,0,0.024574637413024902
ISIC_0831173,0,0.04456979036331177
ISIC_0836257,0,0.2785676419734955
ISIC_0828916,0,0.18153336644172668
ISIC_0832676,0,0.038593530654907234
ISIC_0842426,0,0.005072295665740967
ISIC_0833682,0,0.2691924870014191
ISIC_0833889,1,0.5348559021949768
ISIC_0844805,0,0.25680342316627497
ISIC_0835700,0,0.2531983554363251
ISIC_0846915,0,0.08846473693847656
ISIC_0858513,0,0.06747740507125853
ISIC_0846837,0,0.12391838431358335
ISIC_0847730,0,0.10415723919868468
ISIC_0871853,0,0.05574190616607666
ISIC_0855990,0,0.08875155448913574
ISIC_0852790,0,0.3913123905658722
ISIC_0872821,0,0.0001823902130126953
ISIC_0869142,0,0.19822394847869876
ISIC_0852869,0,0.02794885635375977
ISIC_0873571,0,0.005521595478057861
ISIC_0875528,0,0.24791625142097476
ISIC_0862063,0,0.2079554498195648
ISIC_0873923,0,0.4219368696212769
ISIC_0877543,0,0.0016536414623260498
ISIC_0862183,0,0.01937898993492126
ISIC_0876992,0,0.006988763809204102
ISIC_0878530,0,0.002527415752410889
ISIC_0865887,0,0.02570587396621704
ISIC_0879097,0,0.012517690658569336
ISIC_0882705,0,0.01212039589881897
ISIC_0869745,0,0.18190735578536987
ISIC_0886205,0,0.06684175133705139
ISIC_0883681,0,0.38682979345321655
ISIC_0870751,0,0.016006261110305786
ISIC_0886700,0,0.011880308389663695
ISIC_0886519,0,0.06468456983566284
ISIC_0871035,0,0.3010362684726715
ISIC_0889988,0,0.23053303360939026
ISIC_0888799,0,0.018848031759262085
ISIC_0873114,0,0.015408486127853394
ISIC_0894608,0,0.4187216758728027
ISIC_0908367,0,0.04614803194999695
ISIC_0878793,0,0.08190932869911194
ISIC_0894785,0,0.07345753908157349
ISIC_0912649,0,0.1821831166744232
ISIC_0881573,0,0.007529228925704956
ISIC_0897459,0,0.10621914267539978
ISIC_0924302,0,0.05546069145202637
ISIC_0894220,0,0.07737487554550171
ISIC_0901864,0,0.06143957376480104
ISIC_0926728,0,0.1371368169784546
ISIC_0898483,0,0.014491796493530272
ISIC_0903020,0,0.05827319622039795
ISIC_0928087,0,0.2598015367984772
ISIC_0899891,0,0.08736789226531982
ISIC_0911783,0,0.028420478105545044
ISIC_0928264,0,0.23638197779655454
ISIC_0901213,0,0.14862686395645142
ISIC_0911989,0,0.041095227003097534
ISIC_0935859,0,0.0669485330581665
ISIC_0919903,0,0.14893895387649536
ISIC_0914537,0,0.2571993470191956
ISIC_0937257,0,0.016704320907592773
ISIC_0922251,0,0.00791117548942566
ISIC_0928604,0,0.4154971837997437
ISIC_0946777,0,0.02222785353660584
ISIC_0924902,0,0.022958695888519287
ISIC_0931454,0,0.009649157524108887
ISIC_0951915,0,0.12814882397651672
ISIC_0927719,0,0.035614967346191406
ISIC_0938864,0,0.005883157253265381
ISIC_0956720,0,0.001272648572921753
ISIC_0929483,0,0.013378828763961792
ISIC_0940070,0,0.1670173704624176
ISIC_0961055,0,0.0724477469921112
ISIC_0933689,0,0.009378939867019652
ISIC_0940561,0,0.2817049026489258
ISIC_0962787,0,0.06425455212593079
ISIC_0934223,0,0.35897380113601685
ISIC_0948152,0,0.3601609468460083
ISIC_0981661,0,0.5394766926765442
ISIC_0937346,0,0.4921373724937439
ISIC_0950828,0,0.07253098487854004
ISIC_0982855,0,0.163715660572052
ISIC_0939648,0,0.119947612285614
ISIC_0981657,0,0.006678640842437744
ISIC_0982984,0,0.6494077444076538
ISIC_0943717,0,0.027662545442581173
ISIC_0981883,0,0.12110745906829835
ISIC_0983294,0,0.14109939336776733
ISIC_0944273,0,0.4012073278427124
ISIC_0983447,0,0.0023926496505737305
ISIC_1004265,0,0.08953303098678589
ISIC_0953094,0,0.02090379595756531
ISIC_0990942,0,0.07379478216171265
ISIC_1008321,0,0.0730065405368805
ISIC_0953133,0,0.1363462507724762
ISIC_0995161,0,0.3181548118591309
ISIC_1008609,0,0.020095020532608032
ISIC_0954841,0,0.17131075263023374
ISIC_1000648,0,0.0059743523597717285
ISIC_1010416,0,0.02171763777732849
ISIC_0959085,0,0.04203233122825623
ISIC_1003701,0,0.048523247241973884
ISIC_1012387,0,0.3167142868041992
ISIC_0963460,0,0.02740341424942017
ISIC_1005597,0,0.3271064758300781
ISIC_1016695,0,0.5336619615554811
ISIC_0966527,0,0.10726258158683777
ISIC_1014210,0,0.015146136283874512
ISIC_1017377,0,0.38004016876220703
ISIC_0969178,0,0.03901532292366028
ISIC_1015191,0,0.042269855737686164
ISIC_1030777,0,0.029774606227874763
ISIC_0974159,0,0.013364791870117188
ISIC_1017015,0,0.002178370952606201
ISIC_1030920,0,0.4175276160240173
ISIC_0976659,0,0.0067768394947052
ISIC_1020809,0,0.02202954888343811
ISIC_1031178,0,0.0044809579849243155
ISIC_0977596,0,0.2804186940193176
ISIC_1020999,0,0.13410279154777527
ISIC_1041621,0,0.10365143418312073
ISIC_0983569,0,0.016434699296951294
ISIC_1023676,0,0.04298296570777893
ISIC_1046786,0,0.037702083587646484
ISIC_0984151,0,0.6081980466842651
ISIC_1030453,0,0.027747631072998047
ISIC_1051595,0,0.10980257391929626
ISIC_0985052,0,0.03518998622894287
ISIC_1032034,0,0.08918103575706482
ISIC_1052148,0,0.1043868362903595
ISIC_0996566,0,0.21143344044685364
ISIC_1034492,0,0.041976630687713616
ISIC_1066801,0,0.07722166180610658
ISIC_1000328,0,0.07622414827346803
ISIC_1035480,0,0.4515889585018158
ISIC_1074482,0,0.03154847025871277
ISIC_1001562,0,0.2943238019943237
ISIC_1036491,0,0.10111254453659058
ISIC_1075054,0,0.15087756514549255
ISIC_1011754,0,0.016615837812423706
ISIC_1042111,0,0.3779739439487457
ISIC_1082020,0,0.02196270227432251
ISIC_1017622,0,0.055709511041641235
ISIC_1043405,0,0.005857735872268678
ISIC_1085358,0,0.06323617696762085
ISIC_1020369,0,0.06206110119819641
ISIC_1045252,0,0.012430697679519652
ISIC_1087924,0,0.08972844481468199
ISIC_1021110,0,0.2328211069107056
ISIC_1051076,0,0.01721203327178955
ISIC_1111050,0,0.016753613948822018
ISIC_1021883,0,0.1616288721561432
ISIC_1057607,0,0.00576096773147583
ISIC_1113629,0,0.16912654042243958
ISIC_1024269,0,0.0006451606750488281
ISIC_1063407,0,0.11796507239341734
ISIC_1121740,0,0.11496245861053468
ISIC_1026239,0,0.0021347105503082275
ISIC_1065110,0,0.3557547926902771
ISIC_1128193,0,0.11042124032974243
ISIC_1039431,0,0.298895925283432
ISIC_1066052,0,0.3170580267906189
ISIC_1138868,0,0.09628361463546753
ISIC_1043219,0,0.13247600197792053
ISIC_1083466,0,0.12119820713996887
ISIC_1142764,0,0.5001333951950073
ISIC_1044344,0,0.03117680549621582
ISIC_1083672,0,0.441395103931427
ISIC_1142962,0,0.01107710599899292
ISIC_1053427,0,0.12382778525352478
ISIC_1087367,0,0.017717838287353516
ISIC_1153940,0,0.06199121475219727
ISIC_1054090,0,0.011900067329406738
ISIC_1087658,0,0.0706264078617096
ISIC_1164360,0,0.3417766094207764
ISIC_1056868,0,0.03559255599975586
ISIC_1090983,0,0.10831350088119507
ISIC_1172955,0,0.05609121918678284
ISIC_1074985,0,0.0369715690612793
ISIC_1104374,0,0.03388717770576477
ISIC_1180286,0,0.2601547241210937
ISIC_1079829,0,0.2351986765861511
ISIC_1104953,0,0.553570032119751
ISIC_1200192,1,0.2684004008769989
ISIC_1083668,0,0.3721267580986023
ISIC_1107954,0,0.006438612937927246
ISIC_1206384,0,0.04023188352584839
ISIC_1089746,0,0.06176123023033143
ISIC_1109641,0,0.012062698602676392
ISIC_1220154,0,0.039300203323364265
ISIC_1102391,0,0.05148884654045105
ISIC_1113265,0,0.3410583734512329
ISIC_1224650,0,0.3706069886684418
ISIC_1104594,0,0.0498395562171936
ISIC_1115013,0,0.12850597500801084
ISIC_1229835,0,0.00587838888168335
ISIC_1105772,0,0.35084205865859985
ISIC_1120241,0,0.036717265844345086
