,image_name,target
60,ISIC_0175014,0.05149041814729571
61,ISIC_0175798,0.17299521528184417
62,ISIC_0176152,0.04581536678597331
63,ISIC_0177083,0.025793674401938915
64,ISIC_0178235,0.4490474946796894
65,ISIC_0178258,0.044508648104965694
66,ISIC_0178428,0.10816522408276796
67,ISIC_0178741,0.03781607002019883
68,ISIC_0180057,0.027012687642127275
69,ISIC_0182213,0.20306501351296907
70,ISIC_0183334,0.026354127563536174
71,ISIC_0183449,0.19776226952672007
72,ISIC_0183658,0.028816350270062692
73,ISIC_0183771,0.021544790593907237
74,ISIC_0186715,0.08602411113679409
75,ISIC_0187786,0.02071655355393887
76,ISIC_0188485,0.045084426645189524
77,ISIC_0191895,0.0936647392809391
78,ISIC_0192184,0.041793093085289
79,ISIC_0192807,0.01840871991589665
80,ISIC_0193289,0.3486449494957924
81,ISIC_0194115,0.05483526922762394
82,ISIC_0195744,0.09113952796906234
83,ISIC_0195995,0.019490339094772935
84,ISIC_0196159,0.11262927670031786
85,ISIC_0196622,0.0244736154563725
86,ISIC_0196807,0.11429749522358179
87,ISIC_0197182,0.02070216927677393
88,ISIC_0197440,0.05610141903162002
89,ISIC_0197860,0.052552192471921444
90,ISIC_0198376,0.023742728400975462
91,ISIC_0198622,0.019519584253430367
92,ISIC_0199195,0.030508361291140318
93,ISIC_0199718,0.03104446968063712
94,ISIC_0199780,0.01773310964927077
95,ISIC_0200120,0.3883223496377468
96,ISIC_0204399,0.020014241104945544
97,ISIC_0204875,0.021423028782010082
98,ISIC_0205627,0.027210060972720385
99,ISIC_0206261,0.02574872225522995
100,ISIC_0206934,0.11089522112160921
101,ISIC_0207197,0.05426383949816227
102,ISIC_0208233,0.32686497643589973
103,ISIC_0209640,0.017629993613809347
104,ISIC_0210915,0.028593132505193353
105,ISIC_0212435,0.02612687973305583
106,ISIC_0212468,0.04157296335324645
107,ISIC_0213848,0.021632986376062036
108,ISIC_0216203,0.027670630253851414
109,ISIC_0216447,0.4850585088133812
110,ISIC_0220438,0.5138837769627571
111,ISIC_0220466,0.034228927455842495
112,ISIC_0223354,0.024474425707012415
113,ISIC_0223463,0.11869988031685352
114,ISIC_0223760,0.02081936225295067
115,ISIC_0224309,0.023925006156787276
116,ISIC_0225471,0.02896403009071947
117,ISIC_0225894,0.02884717914275825
118,ISIC_0226234,0.020244696876034148
119,ISIC_0227767,0.022314089583233
120,ISIC_0228452,0.049798869993537664
121,ISIC_0229266,0.03583984216675162
122,ISIC_0230247,0.022248866269364953
123,ISIC_0230499,0.07183048222213984
124,ISIC_0231539,0.05661213304847479
125,ISIC_0231788,0.021672018337994814
126,ISIC_0232763,0.034265393856912844
127,ISIC_0235107,0.03408847376704216
128,ISIC_0235501,0.535024844110012
129,ISIC_0235505,0.09938610624521972
130,ISIC_0235542,0.029768595937639475
131,ISIC_0238185,0.024201126070693135
132,ISIC_0238872,0.13082905672490597
133,ISIC_0239635,0.04012053646147251
134,ISIC_0240839,0.021151513559743762
135,ISIC_0241566,0.09246735926717521
136,ISIC_0243686,0.053822893649339676
137,ISIC_0243937,0.0372104374691844
138,ISIC_0244266,0.07920918334275485
139,ISIC_0244465,0.030527932569384575
140,ISIC_0244617,0.13357303570955992
141,ISIC_0244885,0.029291005106642842
142,ISIC_0245273,0.09412094671279192
143,ISIC_0246008,0.019267445662990216
144,ISIC_0246211,0.02065758360549808
145,ISIC_0248702,0.0345344627276063
146,ISIC_0251455,0.1611352786421776
147,ISIC_0251656,0.04024263797327876
148,ISIC_0252811,0.06765831168740988
149,ISIC_0254594,0.02270102314651012
150,ISIC_0255112,0.031309934332966805
151,ISIC_0256267,0.02747874869965017
152,ISIC_0258149,0.03274452313780785
153,ISIC_0258489,0.01768830860964954
154,ISIC_0258717,0.03082957235164941
155,ISIC_0259209,0.4722321778535843
156,ISIC_0259237,0.07547955680638552
157,ISIC_0261866,0.10011281166225672
158,ISIC_0261904,0.0277250069193542
159,ISIC_0261907,0.03287738235667348
160,ISIC_0262392,0.03716856753453613
161,ISIC_0262492,0.041524768341332674
162,ISIC_0263920,0.017057110322639346
163,ISIC_0265011,0.0355364247225225
164,ISIC_0267082,0.05103538231924176
165,ISIC_0268025,0.037459428422153
166,ISIC_0268451,0.05290763219818473
167,ISIC_0269476,0.022478107828646902
168,ISIC_0270022,0.034658398013561964
169,ISIC_0270367,0.025653087068349123
170,ISIC_0271223,0.029018401633948088
171,ISIC_0272190,0.0385640524327755
172,ISIC_0273533,0.029177557211369283
173,ISIC_0274458,0.23376350849866867
174,ISIC_0274698,0.043725166004151106
175,ISIC_0274789,0.34195630997419363
176,ISIC_0276718,0.06360013131052256
177,ISIC_0280382,0.02094683889299631
178,ISIC_0280752,0.023671259637922052
179,ISIC_0280782,0.07561792246997358
180,ISIC_0280827,0.048303786665201194
181,ISIC_0281227,0.04303228436037898
182,ISIC_0282269,0.025703074410557747
183,ISIC_0282486,0.036342172883450985
184,ISIC_0282737,0.02543592662550509
185,ISIC_0284147,0.01918652653694153
186,ISIC_0284441,0.06768042966723442
187,ISIC_0284485,0.023153617046773434
188,ISIC_0285491,0.03793289139866829
189,ISIC_0285697,0.20391470752656457
190,ISIC_0286688,0.030577671248465776
191,ISIC_0287132,0.023372793104499582
192,ISIC_0287325,0.5577996224164963
193,ISIC_0288225,0.020241999067366123
194,ISIC_0290187,0.022160272113978866
195,ISIC_0291705,0.019419339019805193
196,ISIC_0292996,0.1379840336740017
197,ISIC_0294150,0.13659990392625332
198,ISIC_0296540,0.019690651446580887
199,ISIC_0297539,0.039677529595792294
200,ISIC_0297702,0.030782982241362333
201,ISIC_0298417,0.079061945900321
202,ISIC_0299870,0.24971015565097332
203,ISIC_0300002,0.02355978381820023
204,ISIC_0301547,0.05103456415235996
205,ISIC_0301769,0.02328152651898563
206,ISIC_0304467,0.022170716896653175
207,ISIC_0304666,0.03684557182714343
208,ISIC_0304667,0.028793046018108732
209,ISIC_0306094,0.02591909049078823
210,ISIC_0307004,0.4546566978096962
211,ISIC_0307411,0.03521439991891384
212,ISIC_0309192,0.03766380483284593
213,ISIC_0309503,0.050540332682430744
214,ISIC_0310320,0.27454911172389984
215,ISIC_0311235,0.3316993713378906
216,ISIC_0311814,0.021002326160669327
217,ISIC_0312717,0.017975119641050696
218,ISIC_0313675,0.022163912653923038
219,ISIC_0317285,0.032729452243074775
220,ISIC_0318934,0.01929653948172927
221,ISIC_0319131,0.01924107759259641
222,ISIC_0319990,0.025367569644004107
223,ISIC_0320662,0.018655496649444107
224,ISIC_0321218,0.024791795760393146
225,ISIC_0321906,0.05006855167448521
226,ISIC_0321948,0.07054863031953575
227,ISIC_0322514,0.051351072266697884
228,ISIC_0327756,0.06778665911406277
229,ISIC_0328346,0.025311832781881094
230,ISIC_0328687,0.04573200596496463
231,ISIC_0328823,0.02002433501183987
232,ISIC_0329169,0.05757157551124692
233,ISIC_0329910,0.03307287022471428
234,ISIC_0330060,0.06486171670258045
235,ISIC_0330886,0.05796641577035189
236,ISIC_0332421,0.1159149520099163
237,ISIC_0332456,0.18618696555495265
238,ISIC_0334179,0.03757282439619303
239,ISIC_0335244,0.030268346425145864
240,ISIC_0335886,0.056250765919685364
241,ISIC_0336093,0.0583878131583333
242,ISIC_0338118,0.0871735867112875
243,ISIC_0338587,0.030836766120046377
244,ISIC_0339455,0.15753383096307516
245,ISIC_0340198,0.0362132485024631
246,ISIC_0340572,0.047299291007220745
247,ISIC_0341315,0.03423642832785845
248,ISIC_0343131,0.08442085050046445
249,ISIC_0343283,0.21097803488373762
250,ISIC_0346766,0.031823623925447464
251,ISIC_0347157,0.04366971459239721
252,ISIC_0348342,0.01868681819178164
253,ISIC_0350347,0.03193060401827097
254,ISIC_0350470,0.01808066549710929
255,ISIC_0351156,0.6225797161459923
256,ISIC_0351912,0.06288037868216634
257,ISIC_0352620,0.038409775123000145
258,ISIC_0353021,0.03316385019570589
259,ISIC_0355377,0.02503519644960761
260,ISIC_0358260,0.027221920900046825
261,ISIC_0358623,0.032686447724699974
262,ISIC_0359676,0.022487705573439598
263,ISIC_0359720,0.022123608272522688
264,ISIC_0361122,0.02641871850937605
265,ISIC_0366488,0.0466268346644938
266,ISIC_0367795,0.04878019448369742
267,ISIC_0367988,0.21970141120254993
268,ISIC_0368092,0.024561447091400627
269,ISIC_0368696,0.02483114181086421
270,ISIC_0369888,0.09131894167512657
271,ISIC_0370322,0.05570965772494674
272,ISIC_0371470,0.02638845844194293
273,ISIC_0371907,0.055401083547621965
274,ISIC_0372927,0.02379973093047738
275,ISIC_0372955,0.021871997509151697
276,ISIC_0372971,0.023224522359669212
277,ISIC_0373723,0.022928770864382386
278,ISIC_0375431,0.03374633868224919
279,ISIC_0377642,0.03834979608654976
280,ISIC_0378391,0.043996904976665974
281,ISIC_0378668,0.01604779064655304
282,ISIC_0379549,0.023546875454485416
283,ISIC_0380224,0.018510380992665887
284,ISIC_0381595,0.19155776500701904
285,ISIC_0382931,0.17206020280718803
286,ISIC_0383641,0.055859451182186604
287,ISIC_0383780,0.024178892839699987
288,ISIC_0385415,0.5529967620968819
289,ISIC_0385463,0.030870913295075297
290,ISIC_0385865,0.18060108087956905
291,ISIC_0388802,0.028873486910015345
292,ISIC_0389010,0.09706176538020372
293,ISIC_0389392,0.04026726307347417
294,ISIC_0389675,0.021199669688940048
295,ISIC_0390209,0.042314077727496624
296,ISIC_0391046,0.668531596660614
297,ISIC_0391777,0.024669738952070475
298,ISIC_0392680,0.023060514824464917
299,ISIC_0392931,0.030576656572520733
300,ISIC_0393891,0.140951719135046
301,ISIC_0394533,0.043102600146085024
302,ISIC_0394763,0.019773845095187426
303,ISIC_0394802,0.14055073074996471
304,ISIC_0395681,0.025962227024137974
305,ISIC_0395885,0.02036617253907025
306,ISIC_0398134,0.04973372397944331
307,ISIC_0400652,0.021044535795226697
308,ISIC_0401679,0.0455749505199492
309,ISIC_0403198,0.03659479692578316
310,ISIC_0406137,0.028319525998085737
311,ISIC_0407054,0.02736903913319111
312,ISIC_0407220,0.02880696207284927
313,ISIC_0408372,0.01877521071583033
314,ISIC_0408969,0.04035761812701821
315,ISIC_0409388,0.021884946618229154
316,ISIC_0410649,0.026568429777398705
317,ISIC_0411243,0.030613706447184093
318,ISIC_0414776,0.058999543078243746
319,ISIC_0416431,0.03570083458907902
320,ISIC_0416708,0.06698233960196376
321,ISIC_0418978,0.023801974253728986
322,ISIC_0419005,0.11627842206507921
323,ISIC_0421107,0.04496549302712083
324,ISIC_0424070,0.03209491353482008
325,ISIC_0426960,0.03258204553276301
326,ISIC_0427371,0.019414926879107952
327,ISIC_0429551,0.02606795239262283
328,ISIC_0431350,0.028795982245355844
329,ISIC_0431499,0.07778382580727339
330,ISIC_0431738,0.05909546371549368
331,ISIC_0432133,0.08354738913476467
332,ISIC_0432265,0.02440196415409446
333,ISIC_0432894,0.026475502643734217
334,ISIC_0433895,0.09112375229597092
335,ISIC_0434253,0.10702785477042198
336,ISIC_0434274,0.02072165487334132
337,ISIC_0434285,0.019724026089534163
338,ISIC_0434890,0.04131275229156017
339,ISIC_0434920,0.03014845820143819
340,ISIC_0435283,0.047948081512004144
341,ISIC_0435396,0.02925378596410155
342,ISIC_0436298,0.03234469937160611
343,ISIC_0436727,0.0430324231274426
344,ISIC_0436779,0.047670543659478426
345,ISIC_0436884,0.03423757432028651
346,ISIC_0437081,0.1457314370200038
347,ISIC_0437384,0.01999261905439198
348,ISIC_0437987,0.050078230910003185
349,ISIC_0438584,0.07870083395391703
350,ISIC_0439475,0.024242708925157785
351,ISIC_0441244,0.020691083511337638
352,ISIC_0442293,0.2346031190827489
353,ISIC_0442567,0.2116303388029337
354,ISIC_0445097,0.024694605730473995
355,ISIC_0446097,0.44267452508211136
356,ISIC_0446287,0.033163958229124546
357,ISIC_0446447,0.029641554225236177
358,ISIC_0448691,0.02234816551208496
359,ISIC_0450552,0.03834677720442414
360,ISIC_0451155,0.06321095861494541
361,ISIC_0451665,0.1768371090292931
362,ISIC_0452297,0.023609086871147156
363,ISIC_0453555,0.13188730273395777
364,ISIC_0454124,0.054360770620405674
365,ISIC_0454916,0.028744124341756105
366,ISIC_0456176,0.18872768059372905
367,ISIC_0456797,0.021848868811503053
368,ISIC_0457344,0.05794024560600519
369,ISIC_0457384,0.027464220765978094
370,ISIC_0457494,0.020120625151321292
371,ISIC_0457530,0.0506961322389543
372,ISIC_0457688,0.044718023389577866
373,ISIC_0459718,0.028361638076603413
374,ISIC_0460023,0.01978604146279395
375,ISIC_0460170,0.37675428017973905
376,ISIC_0460323,0.020691799465566874
377,ISIC_0461615,0.10045357141643765
378,ISIC_0462037,0.031101287808269262
379,ISIC_0462120,0.05495879100635648
380,ISIC_0462327,0.03490918502211571
381,ISIC_0462336,0.0307544213719666
382,ISIC_0462792,0.018327550031244755
383,ISIC_0463800,0.07238641101866959
384,ISIC_0464417,0.033989581977948546
385,ISIC_0465975,0.06955770775675774
386,ISIC_0467617,0.04732354683801532
387,ISIC_0468644,0.07545752264559269
388,ISIC_0469457,0.06143064331263304
389,ISIC_0470465,0.24629830941557884
390,ISIC_0470699,0.5218522921204567
391,ISIC_0473489,0.034006163943558924
392,ISIC_0474220,0.027942582964897156
393,ISIC_0476927,0.01854182011447847
394,ISIC_0477213,0.08064739033579828
395,ISIC_0477217,0.022625403245911006
396,ISIC_0477424,0.021827544085681442
397,ISIC_0477793,0.06154532544314863
398,ISIC_0477875,0.11011042073369029
399,ISIC_0477986,0.023899171035736803
400,ISIC_0479726,0.15580808557569986
401,ISIC_0479755,0.03560803085565567
402,ISIC_0480158,0.01655069855041802
403,ISIC_0481105,0.7511394917964935
404,ISIC_0482298,0.02438662387430668
405,ISIC_0482617,0.022014391142874956
406,ISIC_0485889,0.04553949320688844
407,ISIC_0486436,0.028471839148551226
408,ISIC_0487789,0.04826109856367111
409,ISIC_0488846,0.06198067590594292
410,ISIC_0490555,0.02510518534108996
411,ISIC_0492058,0.025494327070191503
412,ISIC_0493101,0.03571621794253588
413,ISIC_0493429,0.13795753568410873
414,ISIC_0493786,0.04346869373694062
415,ISIC_0495167,0.0438100821338594
416,ISIC_0495234,0.03977407584898174
417,ISIC_0495887,0.19830144383013248
418,ISIC_0495948,0.06940987147390842
419,ISIC_0497721,0.06750854942947626
420,ISIC_0498659,0.03505824133753777
421,ISIC_0500319,0.031191064044833183
422,ISIC_0500851,0.025748690590262413
423,ISIC_0501199,0.13919681683182716
424,ISIC_0501295,0.026215904392302036
425,ISIC_0502032,0.018314529675990347
426,ISIC_0502364,0.028883006423711777
427,ISIC_0504453,0.20842376165091991
428,ISIC_0504686,0.03877531923353672
429,ISIC_0504935,0.026547716930508614
430,ISIC_0505403,0.4357079304754734
431,ISIC_0505447,0.01853918912820518
432,ISIC_0506082,0.024577112635597587
433,ISIC_0506198,0.03467970248311758
434,ISIC_0508596,0.1469872146844864
435,ISIC_0509538,0.021950773661956195
436,ISIC_0510408,0.035259613301604986
437,ISIC_0510439,0.028941284399479628
438,ISIC_0510794,0.10325998719781636
439,ISIC_0511981,0.18680659495294094
440,ISIC_0513674,0.041803252417594194
441,ISIC_0513808,0.02341314032673836
442,ISIC_0515041,0.028258210280910134
443,ISIC_0515737,0.1545210611075163
444,ISIC_0517531,0.02968485001474619
445,ISIC_0517673,0.05872937943786382
446,ISIC_0519860,0.023601110558956865
447,ISIC_0520611,0.04369969014078379
448,ISIC_0521580,0.022737658582627777
449,ISIC_0521689,0.02184595074504614
450,ISIC_0521877,0.02039804309606552
451,ISIC_0522569,0.09611752815544605
452,ISIC_0523596,0.05875225644558668
453,ISIC_0524466,0.16069684736430645
454,ISIC_0524604,0.0367135489359498
455,ISIC_0525213,0.01868339627981186
456,ISIC_0525405,0.04251526203006506
457,ISIC_0527588,0.024392609018832452
458,ISIC_0528304,0.06913468008860946
459,ISIC_0528945,0.02831492736004293
460,ISIC_0530946,0.1901590721681714
461,ISIC_0532813,0.018317099194973704
462,ISIC_0533917,0.021835823077708483
463,ISIC_0535264,0.48495326936244965
464,ISIC_0535812,0.0818591518327594
465,ISIC_0536393,0.020295544993132353
466,ISIC_0537310,0.08009798359125853
467,ISIC_0537430,0.07371023576706648
468,ISIC_0538335,0.022708048345521096
469,ISIC_0538391,0.14333676267415282
470,ISIC_0539046,0.061095797922462225
471,ISIC_0539432,0.695119634270668
472,ISIC_0539662,0.023694069124758247
473,ISIC_0541206,0.05072712851688266
474,ISIC_0542744,0.029645178001374013
475,ISIC_0542899,0.05397055996581912
476,ISIC_0543866,0.03266693418845534
477,ISIC_0544482,0.22013207711279392
478,ISIC_0545219,0.08339512255042791
479,ISIC_0545222,0.05029264651238918
480,ISIC_0546119,0.01907520927488804
481,ISIC_0546506,0.4567076787352562
482,ISIC_0546632,0.0544941695407033
483,ISIC_0546682,0.02625710517168045
484,ISIC_0547086,0.25815016031265253
485,ISIC_0548182,0.12712529674172401
486,ISIC_0548968,0.14402952790260315
487,ISIC_0550777,0.03431607037782669
488,ISIC_0554395,0.02295913617126644
489,ISIC_0554507,0.042961663100868464
490,ISIC_0554535,0.020237176679074764
491,ISIC_0554819,0.09951922949403524
492,ISIC_0555540,0.09032664261758327
493,ISIC_0556297,0.022738661849871278
494,ISIC_0556505,0.3271814249455929
495,ISIC_0556568,0.019330651266500354
496,ISIC_0557285,0.01650194637477398
497,ISIC_0557595,0.023361156694591045
498,ISIC_0557850,0.026681807823479176
499,ISIC_0558458,0.02375120739452541
500,ISIC_0558563,0.02258790284395218
501,ISIC_0558899,0.08381779585033655
502,ISIC_0559101,0.19775095023214817
503,ISIC_0561202,0.17581012472510338
504,ISIC_0564203,0.029419417958706617
505,ISIC_0565070,0.04316595150157809
506,ISIC_0567332,0.08151430729776621
507,ISIC_0570796,0.19528434239327908
508,ISIC_0571162,0.02924748882651329
509,ISIC_0571336,0.02364997402764857
510,ISIC_0572486,0.02289211261086166
511,ISIC_0574930,0.01772892940789461
512,ISIC_0576125,0.025084941182285547
513,ISIC_0578316,0.031900609377771616
514,ISIC_0578354,0.5717431083321571
515,ISIC_0579350,0.02452469477429986
516,ISIC_0579367,0.04400817258283496
517,ISIC_0580265,0.05581781594082713
518,ISIC_0582447,0.06724787410348654
519,ISIC_0582531,0.11871517822146416
520,ISIC_0583833,0.02385807177051902
521,ISIC_0584197,0.3146213907748461
522,ISIC_0585534,0.5621276125311852
523,ISIC_0586493,0.02516395132988691
524,ISIC_0586601,0.026952950283885002
525,ISIC_0587024,0.22200462408363816
526,ISIC_0587027,0.0492255655117333
527,ISIC_0587527,0.11431086249649525
528,ISIC_0588157,0.04065599152818323
529,ISIC_0588162,0.1783411204814911
530,ISIC_0588352,0.4265986904501915
531,ISIC_0589061,0.10703929886221884
532,ISIC_0590646,0.020638384623453025
533,ISIC_0591142,0.4959643632173538
534,ISIC_0591685,0.024691422004252672
535,ISIC_0592225,0.0391776985488832
536,ISIC_0592796,0.027940188068896532
537,ISIC_0594374,0.0346171553246677
538,ISIC_0594932,0.03314675623551011
539,ISIC_0595682,0.040355760138481855
540,ISIC_0596005,0.11917104991152885
541,ISIC_0596499,0.023101885803043846
542,ISIC_0598190,0.02129150042310357
543,ISIC_0598769,0.03275713510811329
544,ISIC_0600649,0.1697211153805256
545,ISIC_0600710,0.021703462582081556
546,ISIC_0602170,0.01897975872270763
547,ISIC_0602633,0.45005160570144653
548,ISIC_0603307,0.02780794119462371
549,ISIC_0604055,0.03796095447614789
550,ISIC_0604516,0.02415676647797227
551,ISIC_0605259,0.03737075580283999
552,ISIC_0606244,0.5044950917363167
553,ISIC_0607037,0.030530665535479784
554,ISIC_0607397,0.02515069441869855
555,ISIC_0607473,0.021871273405849934
556,ISIC_0607693,0.022441732930019498
557,ISIC_0608042,0.03949439898133278
558,ISIC_0608105,0.0727685559540987
559,ISIC_0608330,0.020037890411913395
560,ISIC_0609220,0.02628686977550387
561,ISIC_0609770,0.019108633976429704
562,ISIC_0610325,0.060701348818838596
563,ISIC_0611293,0.02252465020865202
564,ISIC_0611390,0.09136892156675458
565,ISIC_0611822,0.030223462264984853
566,ISIC_0612337,0.03986369166523219
567,ISIC_0613199,0.0286567653529346
568,ISIC_0613239,0.022458838066086177
569,ISIC_0613293,0.023110833251848817
570,ISIC_0613555,0.12464070692658424
571,ISIC_0613748,0.06773365288972853
572,ISIC_0615241,0.022693500155583024
573,ISIC_0616900,0.02302540559321642
574,ISIC_0619695,0.024109353311359882
575,ISIC_0620316,0.02450961619615555
576,ISIC_0620379,0.07091988064348698
577,ISIC_0620581,0.01988728879950941
578,ISIC_0621355,0.03067417722195387
579,ISIC_0621919,0.02709180722013116
580,ISIC_0622203,0.027172809466719627
581,ISIC_0622461,0.017976825824007392
582,ISIC_0623254,0.06726358272135258
583,ISIC_0623493,0.16495156288146978
584,ISIC_0623650,0.02325051766820252
585,ISIC_0624194,0.0260670967400074
586,ISIC_0627128,0.20069053210318089
587,ISIC_0627467,0.04261058242991567
588,ISIC_0631039,0.01812116126529872
589,ISIC_0633018,0.2135378997772932
590,ISIC_0633831,0.10235475283116102
591,ISIC_0634161,0.030222260858863592
592,ISIC_0634896,0.6434463337063789
593,ISIC_0635396,0.022617574548348784
594,ISIC_0635721,0.3060549572110176
595,ISIC_0636920,0.031970657873898745
596,ISIC_0637104,0.5432538315653801
597,ISIC_0637231,0.03693837020546198
598,ISIC_0639631,0.05882355198264122
599,ISIC_0640439,0.054312588181346655
600,ISIC_0641371,0.02347939810715616
601,ISIC_0644758,0.024497662670910362
602,ISIC_0644873,0.025654020719230175
603,ISIC_0645560,0.23568533547222614
604,ISIC_0646211,0.49237342178821564
605,ISIC_0646723,0.026009463239461184
606,ISIC_0647385,0.038378451485186815
607,ISIC_0649394,0.0801552701741457
608,ISIC_0650063,0.16600087098777294
609,ISIC_0650090,0.05347070703282952
610,ISIC_0653629,0.036060165148228414
611,ISIC_0653693,0.022196313831955198
612,ISIC_0653761,0.0490443529561162
613,ISIC_0654120,0.03245066106319428
614,ISIC_0655378,0.02364366059191525
615,ISIC_0655512,0.07229768112301826
616,ISIC_0656308,0.030122913885861632
617,ISIC_0660782,0.344736497849226
618,ISIC_0660925,0.15513410978019238
619,ISIC_0662288,0.03785876324400306
620,ISIC_0663197,0.07095000706613064
621,ISIC_0663707,0.025806545047089458
622,ISIC_0664454,0.03411575220525265
623,ISIC_0664524,0.03630128316581249
624,ISIC_0665430,0.07312602363526821
625,ISIC_0665521,0.015733721666038036
626,ISIC_0667449,0.05840222677215934
627,ISIC_0668855,0.15356982313096523
628,ISIC_0669360,0.09803284518420696
629,ISIC_0671119,0.16315694618970156
630,ISIC_0673217,0.045866171829402454
631,ISIC_0673441,0.11475461442023516
632,ISIC_0673705,0.04468137538060546
633,ISIC_0673777,0.02827304764650762
634,ISIC_0673970,0.1185796782374382
635,ISIC_0674308,0.10699703730642796
636,ISIC_0674636,0.11556979920715094
637,ISIC_0674769,0.02407645620405674
638,ISIC_0675554,0.017994752153754238
639,ISIC_0675743,0.02417530678212643
640,ISIC_0676272,0.03151086065918207
641,ISIC_0676443,0.06506507936865091
642,ISIC_0676863,0.021340131061151624
643,ISIC_0677660,0.027905396418645975
644,ISIC_0678034,0.04949565464630723
645,ISIC_0680997,0.04765481315553188
646,ISIC_0681019,0.10961148981004953
647,ISIC_0681410,0.13327773567289114
648,ISIC_0681751,0.12962052784860134
649,ISIC_0682057,0.07558784959837796
650,ISIC_0682495,0.021515011787414554
651,ISIC_0682907,0.01937331585213542
652,ISIC_0682960,0.021608200855553154
653,ISIC_0684256,0.08814258128404619
654,ISIC_0684654,0.02336238045245409
655,ISIC_0684862,0.10625394061207771
656,ISIC_0685033,0.03226645244285464
657,ISIC_0685067,0.17118103243410587
658,ISIC_0686961,0.19034216366708281
659,ISIC_0689307,0.018378070322796706
660,ISIC_0692073,0.08622237108647825
661,ISIC_0695000,0.03976036701351404
662,ISIC_0695255,0.19618158228695393
663,ISIC_0695851,0.022712643956765536
664,ISIC_0697455,0.032383676152676344
665,ISIC_0698209,0.07040468417108059
666,ISIC_0700078,0.033023455180227757
667,ISIC_0700201,0.02023314405232668
668,ISIC_0701187,0.03903883136808872
669,ISIC_0701649,0.024428806733340025
670,ISIC_0701776,0.019729327177628875
671,ISIC_0703440,0.02270729187875986
672,ISIC_0703903,0.11135416105389595
673,ISIC_0703979,0.028612122870981693
674,ISIC_0704243,0.0801314590498805
675,ISIC_0704245,0.026148333912715316
676,ISIC_0704435,0.03285963600501418
677,ISIC_0705764,0.02668817900121212
678,ISIC_0705909,0.03494873363524675
679,ISIC_0707036,0.04839497385546565
680,ISIC_0707359,0.019157782196998596
681,ISIC_0707819,0.022306851111352444
682,ISIC_0708442,0.05059442995116114
683,ISIC_0708867,0.028039084747433662
684,ISIC_0708878,0.03821386443451047
685,ISIC_0710840,0.07255467772483826
686,ISIC_0712978,0.03882077755406499
687,ISIC_0713157,0.01768403546884656
688,ISIC_0714126,0.04779650969430804
689,ISIC_0714540,0.019849754869937897
690,ISIC_0715784,0.03301265556365252
691,ISIC_0715864,0.02723000757396221
692,ISIC_0716650,0.02330601029098034
693,ISIC_0717635,0.0684293769299984
694,ISIC_0718698,0.07531440164893866
695,ISIC_0719763,0.020932205487042665
696,ISIC_0720050,0.04115963168442249
697,ISIC_0720319,0.02729001943953335
698,ISIC_0721575,0.050941950641572475
